6,166,6,79,4,2,16,18,47,,,,,
Pythium ultimum pop,,,k_f,g_f,d_ss,k_ss,d_f,k_ff,,,,,
sample,pop,Py28,,Py62,,Py69,,Py30,,Py55,,Py57,
30.26A,kalamazoo_fall-12,499,503,167,170,290,284,418,424,161,161,195,201
30.34A,kalamazoo_fall-12,499,511,167,167,290,284,418,418,163,171,195,195
30.34B,kalamazoo_fall-12,499,511,167,167,290,284,418,430,163,171,195,195
30.34C,kalamazoo_fall-12,499,511,167,167,290,284,418,430,163,171,195,195
39.12A,kalamazoo_spring-13,499,511,167,167,290,284,418,430,163,171,195,201
40.19A,kalamazoo_spring-13,499,499,167,167,290,290,418,418,161,161,201,201
40.19B,kalamazoo_spring-13,499,499,167,167,290,290,418,418,0,0,201,201
41.6C,kalamazoo_spring-13,499,499,167,167,290,290,418,418,0,0,201,201
41.7A,kalamazoo_spring-13,499,499,167,167,290,290,418,418,163,163,201,201
41.7B,kalamazoo_spring-13,0,0,167,167,290,290,418,418,163,163,201,201
41.7C,kalamazoo_spring-13,499,499,167,167,290,290,418,418,163,163,201,201
42.26A ,kalamazoo_spring-13,503,503,167,170,290,284,418,424,161,167,195,195
42.27A,kalamazoo_spring-13,503,503,167,170,290,284,418,424,161,167,195,195
42.27B,kalamazoo_spring-13,0,0,167,170,290,284,418,424,161,167,195,195
42.27C,kalamazoo_spring-13,0,0,167,170,290,284,0,0,161,167,195,195
